policy_id,age_at_entry,sex,policy_term,policy_count,sum_assured,prem_paying_term,dur_elapsed,ann_prem,PCODE
7591,51,F,22,1,809000,12,45,23710,1
7592,56,M,22,1,344000,12,117,8748,3
7593,48,F,22,1,839000,12,134,6141,9
7594,29,M,16,1,292000,6,0,12503,9
7595,50,F,16,1,125000,6,0,8798,3
7596,40,M,16,1,583000,6,173,23744,4
7597,34,F,22,1,350000,12,191,24630,3
7598,45,F,16,1,489000,6,94,7333,4
7599,31,M,16,1,117000,6,64,23246,10
7600,50,M,16,1,677000,6,67,20773,6
7601,35,F,16,1,147000,6,66,10404,4
7602,33,F,22,1,905000,12,220,2808,9
7603,50,F,16,1,216000,6,51,13799,7
7604,25,F,16,1,446000,6,107,1629,3
7605,38,M,16,1,984000,6,0,7266,1
7606,55,F,16,1,512000,6,24,1929,5
7607,35,F,16,1,619000,6,0,15631,3
7608,25,F,22,1,214000,12,247,12340,7
7609,48,F,16,1,856000,6,128,7373,3
7610,34,F,22,1,310000,12,243,14935,3
7611,25,F,22,1,957000,12,203,3595,3
7612,49,M,22,1,474000,12,22,12760,6
7613,35,M,16,1,295000,6,0,14083,7
7614,27,F,22,1,564000,12,137,24055,8
7615,44,F,16,1,750000,6,75,19204,7
7616,27,M,22,1,943000,12,248,14712,8
7617,26,F,16,1,863000,6,59,17662,2
7618,47,F,22,1,648000,12,177,14631,9
7619,39,M,16,1,181000,6,92,15331,5
7620,44,M,22,1,337000,12,191,13017,4
7621,54,F,16,1,666000,6,165,6763,2
7622,27,M,22,1,302000,12,57,8782,2
7623,56,F,22,1,518000,12,8,21267,4
7624,28,M,16,1,900000,6,186,17386,5
7625,56,F,22,1,779000,12,61,14904,6
7626,33,M,16,1,299000,6,123,1841,8
7627,43,F,22,1,579000,12,251,14556,1
7628,26,M,22,1,879000,12,257,15003,1
7629,55,M,16,1,469000,6,149,14738,4
7630,39,M,16,1,972000,6,0,12417,5
7631,33,M,16,1,746000,6,9,13865,7
7632,48,M,16,1,162000,6,0,14078,2
7633,47,F,16,1,994000,6,134,14588,2
7634,57,F,16,1,772000,6,73,22085,2
7635,40,M,22,1,951000,12,228,17279,3
7636,37,F,22,1,796000,12,252,19818,5
7637,51,M,16,1,883000,6,0,3977,1
7638,55,F,16,1,108000,6,78,11711,3
7639,32,M,22,1,821000,12,130,13874,3
7640,27,F,16,1,421000,6,103,17716,5
7641,39,F,16,1,965000,6,0,18429,5
7642,55,M,16,1,636000,6,181,12705,6
7643,39,F,22,1,968000,12,129,10386,7
7644,26,M,16,1,867000,6,177,3777,6
7645,34,F,22,1,235000,12,237,9536,8
7646,52,M,16,1,266000,6,15,9845,6
7647,28,M,16,1,228000,6,142,6794,6
7648,48,M,16,1,686000,6,0,15012,3
7649,49,F,22,1,165000,12,100,16384,1
7650,32,F,22,1,483000,12,122,11943,1
7651,50,F,16,1,385000,6,118,15183,5
7652,32,M,22,1,819000,12,165,2108,4
7653,46,F,16,1,940000,6,70,20160,2
7654,60,M,22,1,978000,12,196,24955,5
7655,51,M,16,1,995000,6,115,24670,1
7656,43,F,16,1,467000,6,118,16038,7
7657,35,F,22,1,807000,12,33,15239,10
7658,52,M,22,1,886000,12,10,22269,2
7659,56,M,16,1,843000,6,38,14574,8
7660,30,M,22,1,922000,12,119,21635,4
7661,45,F,16,1,818000,6,153,9019,7
7662,44,M,22,1,670000,12,49,14016,4
7663,46,F,22,1,435000,12,263,9021,7
7664,44,M,22,1,626000,12,146,1860,2
7665,50,F,16,1,514000,6,17,9464,4
7666,29,F,16,1,826000,6,97,17866,8
7667,48,F,16,1,896000,6,143,2197,5
7668,41,F,16,1,279000,6,116,9170,5
7669,40,M,16,1,743000,6,57,22112,9
7670,49,M,16,1,444000,6,34,18543,8
7671,59,M,16,1,628000,6,163,4518,4
7672,35,M,22,1,805000,12,68,24316,7
7673,33,F,22,1,739000,12,219,18665,9
7674,58,M,16,1,165000,6,48,23462,7
7675,34,M,16,1,446000,6,70,22633,1
7676,53,M,16,1,368000,6,40,1271,3
7677,29,M,16,1,334000,6,92,5684,2
7678,53,M,22,1,427000,12,0,8469,3
7679,43,M,22,1,518000,12,227,5890,5
7680,30,F,16,1,476000,6,56,22804,7
7681,37,M,16,1,478000,6,37,2603,2
7682,46,F,22,1,746000,12,0,3075,3
7683,54,M,22,1,676000,12,63,21942,10
7684,45,F,22,1,910000,12,196,5646,3
7685,56,M,16,1,698000,6,0,8675,10
7686,48,M,22,1,923000,12,235,2055,2
7687,45,M,16,1,352000,6,51,10005,8
7688,60,F,16,1,781000,6,71,20370,6
7689,46,M,16,1,142000,6,0,14626,6
7690,38,M,22,1,781000,12,146,15329,3
7691,27,F,16,1,677000,6,0,15085,2
7692,35,F,16,1,478000,6,0,19542,2
7693,37,M,16,1,325000,6,59,21462,7
7694,35,F,22,1,818000,12,18,20815,10
7695,37,F,22,1,677000,12,242,23838,5
7696,25,M,16,1,869000,6,79,3482,9
7697,48,F,16,1,330000,6,82,2835,9
7698,45,F,16,1,141000,6,30,18695,5
7699,59,M,22,1,850000,12,243,14560,8
7700,25,M,16,1,579000,6,110,15707,7
7701,54,F,16,1,898000,6,112,1008,9
7702,45,M,22,1,317000,12,22,18546,9
7703,60,M,16,1,170000,6,79,23008,3
7704,32,M,22,1,280000,12,149,11420,6
7705,50,M,22,1,826000,12,239,24747,7
7706,58,F,22,1,347000,12,125,15384,5
7707,57,M,22,1,612000,12,162,19936,2
7708,55,F,16,1,492000,6,56,16631,9
7709,49,F,22,1,673000,12,147,13041,10
7710,56,M,22,1,796000,12,35,13810,1
7711,36,F,22,1,483000,12,215,21332,2
7712,26,F,16,1,543000,6,146,16001,10
7713,43,M,16,1,492000,6,114,9129,3
7714,46,F,22,1,356000,12,54,10508,1
7715,53,M,16,1,759000,6,71,22411,3
7716,44,F,16,1,154000,6,166,5957,3
7717,36,M,16,1,811000,6,99,12437,1
7718,42,F,22,1,451000,12,184,13799,10
7719,28,M,22,1,534000,12,26,16946,4
7720,51,F,16,1,341000,6,158,2559,9
7721,36,M,22,1,875000,12,226,16013,2
7722,39,F,22,1,678000,12,90,3989,6
7723,47,M,22,1,617000,12,99,13026,2
7724,57,F,16,1,236000,6,82,22553,6
7725,33,M,22,1,784000,12,187,8781,9
7726,38,F,22,1,123000,12,46,23380,4
7727,47,M,22,1,122000,12,228,23139,1
7728,34,F,16,1,622000,6,185,12214,1
7729,43,M,22,1,824000,12,70,5225,6
7730,29,F,16,1,473000,6,32,12153,10
7731,40,F,22,1,910000,12,171,20855,5
7732,44,M,16,1,664000,6,0,7808,7
7733,56,F,22,1,199000,12,179,8149,7
7734,30,M,22,1,280000,12,12,2689,9
7735,43,M,22,1,416000,12,202,6128,4
7736,58,M,16,1,244000,6,76,1410,3
7737,34,F,16,1,851000,6,54,22395,5
7738,45,F,22,1,887000,12,38,10419,2
7739,41,F,16,1,122000,6,0,22872,3
7740,45,F,16,1,441000,6,0,20417,9
7741,34,F,16,1,540000,6,136,13095,6
7742,52,M,22,1,536000,12,229,5902,6
7743,49,M,16,1,196000,6,49,19739,3
7744,47,M,22,1,546000,12,150,10421,4
7745,53,F,16,1,193000,6,4,11513,1
7746,27,F,22,1,509000,12,215,1527,6
7747,33,M,22,1,769000,12,137,10398,4
7748,45,F,22,1,488000,12,0,14828,3
7749,34,F,16,1,196000,6,130,5139,7
7750,51,F,16,1,240000,6,0,10445,5
7751,54,M,16,1,112000,6,0,2313,2
7752,28,M,16,1,404000,6,0,6625,4
7753,53,M,22,1,729000,12,99,18572,9
7754,52,M,16,1,193000,6,46,17592,7
7755,42,F,22,1,691000,12,60,23195,7
7756,34,F,16,1,573000,6,34,4411,5
7757,37,M,16,1,847000,6,35,18497,4
7758,59,F,22,1,210000,12,256,13828,6
7759,30,F,16,1,540000,6,41,24171,8
7760,29,F,22,1,558000,12,83,14233,5
7761,38,F,16,1,927000,6,54,14188,2
7762,26,M,16,1,545000,6,0,14951,2
7763,34,F,22,1,482000,12,10,16389,6
7764,33,F,16,1,823000,6,0,9080,2
7765,39,F,16,1,529000,6,51,24710,1
7766,46,F,22,1,831000,12,183,9828,4
7767,39,F,22,1,355000,12,187,16181,4
7768,29,M,22,1,577000,12,240,4285,2
7769,34,M,16,1,814000,6,5,19727,9
7770,35,F,16,1,806000,6,165,8195,8
7771,28,M,16,1,426000,6,88,9234,10
7772,42,M,16,1,387000,6,86,23272,2
7773,25,M,16,1,874000,6,0,3946,3
7774,54,F,22,1,482000,12,164,10390,8
7775,26,F,22,1,389000,12,63,24545,4
7776,54,M,22,1,506000,12,33,17141,8
7777,29,M,16,1,589000,6,66,3507,5
7778,59,M,16,1,455000,6,0,2310,8
7779,26,F,22,1,688000,12,251,21011,3
7780,50,F,22,1,903000,12,235,22381,5
7781,36,F,22,1,832000,12,237,6717,1
7782,43,M,16,1,321000,6,5,12117,1
7783,60,F,22,1,778000,12,222,17175,2
7784,39,F,22,1,416000,12,218,8491,6
7785,45,F,16,1,885000,6,0,14651,9
7786,38,M,22,1,146000,12,241,23521,9
7787,31,M,22,1,147000,12,155,8807,4
7788,28,F,16,1,619000,6,0,5785,2
7789,39,F,16,1,978000,6,62,8738,1
7790,55,M,22,1,401000,12,56,15989,8
7791,43,F,16,1,859000,6,145,5889,1
7792,32,F,22,1,536000,12,61,5994,9
7793,31,F,16,1,866000,6,0,6385,5
7794,46,M,22,1,642000,12,66,24921,9
7795,49,F,22,1,456000,12,122,1089,1
7796,37,F,16,1,611000,6,53,4854,6
7797,34,F,22,1,709000,12,124,4253,1
7798,52,F,16,1,603000,6,37,23580,10
7799,37,M,16,1,268000,6,151,12836,2
7800,42,F,22,1,689000,12,167,9697,8
7801,58,F,22,1,599000,12,90,3048,9
7802,56,F,16,1,151000,6,178,9172,8
7803,56,F,22,1,433000,12,231,24924,4
7804,53,M,16,1,327000,6,35,6455,9
7805,60,M,22,1,581000,12,145,10854,2
7806,45,M,22,1,349000,12,21,21875,8
7807,25,F,22,1,173000,12,195,24223,9
7808,52,M,16,1,493000,6,73,17493,9
7809,54,M,22,1,302000,12,205,17584,1
7810,38,F,16,1,614000,6,70,21098,2
7811,59,F,16,1,279000,6,134,5699,9
7812,36,F,16,1,461000,6,161,20798,10
7813,50,M,16,1,435000,6,20,11172,2
7814,33,F,22,1,996000,12,129,21577,5
7815,26,M,22,1,366000,12,135,20989,5
7816,36,F,22,1,217000,12,156,12804,2
7817,48,M,22,1,513000,12,161,13837,9
7818,59,F,16,1,273000,6,150,18154,8
7819,28,F,22,1,514000,12,237,16662,5
7820,41,F,22,1,277000,12,26,9327,1
7821,53,M,16,1,449000,6,89,17357,1
7822,27,M,16,1,417000,6,113,24599,8
7823,48,M,22,1,762000,12,136,10562,8
7824,37,F,16,1,822000,6,0,8282,6
7825,41,F,22,1,753000,12,15,22275,2
7826,60,F,16,1,889000,6,0,18441,10
7827,30,F,22,1,561000,12,181,13916,7
7828,41,F,16,1,571000,6,137,20945,1
7829,42,M,16,1,726000,6,11,24264,9
7830,46,F,16,1,190000,6,0,6458,2
7831,36,M,16,1,375000,6,0,14358,8
7832,32,M,16,1,488000,6,169,12891,8
7833,51,F,22,1,591000,12,208,10512,1
7834,33,M,22,1,669000,12,66,5679,3
7835,58,F,16,1,678000,6,0,12488,8
7836,53,F,22,1,399000,12,254,6678,4
7837,37,F,16,1,757000,6,0,21897,7
7838,25,M,16,1,501000,6,83,22961,9
7839,53,F,22,1,661000,12,159,4023,8
7840,47,M,16,1,388000,6,165,19161,7
7841,49,M,16,1,103000,6,0,5084,8
7842,59,M,16,1,389000,6,101,9810,5
7843,27,F,16,1,163000,6,18,19762,7
7844,44,F,22,1,518000,12,27,22256,1
7845,54,M,22,1,352000,12,214,5484,6
7846,34,M,16,1,989000,6,0,23977,7
7847,29,M,22,1,848000,12,0,12154,10
7848,48,F,16,1,912000,6,15,21629,10
7849,58,F,16,1,597000,6,179,21770,9
7850,27,M,22,1,375000,12,27,15738,3
7851,56,F,16,1,976000,6,84,19585,9
7852,27,M,22,1,873000,12,110,11854,8
7853,30,F,16,1,918000,6,159,3374,5
7854,43,F,22,1,558000,12,13,13700,9
7855,34,F,22,1,956000,12,102,3401,7
7856,33,M,16,1,328000,6,76,1744,2
7857,51,M,22,1,903000,12,127,19004,9
7858,46,F,22,1,339000,12,74,21114,1
7859,32,M,22,1,462000,12,207,7170,3
7860,25,M,16,1,998000,6,31,16901,9
7861,49,M,22,1,757000,12,6,21840,5
7862,31,F,22,1,224000,12,98,19053,5
7863,27,F,16,1,902000,6,65,7495,5
7864,27,M,16,1,559000,6,93,8451,5
7865,42,F,22,1,637000,12,80,15967,10
7866,51,F,22,1,647000,12,235,3450,7
7867,26,M,22,1,920000,12,221,22156,7
7868,53,M,22,1,767000,12,60,10364,3
7869,57,M,16,1,124000,6,79,22717,3
7870,49,M,16,1,826000,6,132,21828,7
7871,40,F,22,1,306000,12,148,15289,6
7872,52,F,16,1,908000,6,136,4009,1
7873,40,M,22,1,600000,12,170,1385,3
7874,55,F,16,1,434000,6,130,12134,5
7875,30,F,22,1,484000,12,32,4855,9
7876,27,M,16,1,539000,6,36,2418,4
7877,44,M,16,1,306000,6,0,9819,8
7878,59,M,22,1,760000,12,44,11222,7
7879,55,M,16,1,680000,6,28,12470,2
7880,27,M,22,1,766000,12,91,4447,6
7881,57,F,16,1,147000,6,73,18537,1
7882,45,M,16,1,982000,6,8,4188,4
7883,28,M,22,1,317000,12,142,11782,10
7884,51,M,16,1,999000,6,0,9132,8
7885,43,F,22,1,182000,12,225,11569,8
7886,45,M,16,1,347000,6,82,6738,1
7887,29,F,22,1,735000,12,183,13693,1
7888,43,F,16,1,203000,6,0,22396,4
7889,28,M,22,1,140000,12,93,12507,6
7890,27,M,16,1,909000,6,149,12491,3
7891,40,F,22,1,936000,12,133,12734,2
7892,28,M,16,1,370000,6,0,5961,4
7893,60,F,22,1,656000,12,218,15346,7
7894,45,M,16,1,877000,6,165,1513,1
7895,60,M,22,1,123000,12,159,24793,2
7896,53,F,16,1,244000,6,15,15407,7
7897,28,M,22,1,119000,12,58,12874,2
7898,57,F,22,1,924000,12,160,2446,4
7899,29,M,22,1,799000,12,200,24894,3
7900,55,F,22,1,427000,12,159,11708,9
7901,41,M,16,1,241000,6,117,24984,5
7902,55,M,16,1,139000,6,103,3254,3
7903,43,M,22,1,492000,12,220,20942,1
7904,34,F,16,1,816000,6,68,15501,4
7905,59,M,22,1,412000,12,153,18634,2
7906,27,M,22,1,648000,12,223,22893,6
7907,58,F,16,1,825000,6,123,15365,3
7908,38,M,16,1,860000,6,146,3141,4
7909,44,F,22,1,280000,12,2,24488,6
7910,42,F,22,1,686000,12,223,19862,8
7911,46,M,16,1,690000,6,94,18805,10
7912,32,F,16,1,326000,6,189,2900,6
7913,41,M,16,1,957000,6,150,7163,4
7914,33,M,22,1,920000,12,136,2069,4
7915,31,M,22,1,413000,12,32,16729,8
7916,38,M,16,1,511000,6,136,13298,5
7917,30,F,22,1,399000,12,69,4513,8
7918,57,F,22,1,105000,12,231,14283,10
7919,36,M,16,1,171000,6,135,11363,3
7920,45,F,22,1,446000,12,4,21519,8
7921,29,M,16,1,172000,6,100,2550,6
7922,33,F,16,1,950000,6,161,11888,3
7923,30,F,22,1,829000,12,197,18545,6
7924,57,M,16,1,890000,6,47,15827,3
7925,50,F,16,1,795000,6,151,7932,6
7926,37,M,16,1,525000,6,18,3685,5
7927,40,F,16,1,784000,6,51,10911,2
7928,40,F,16,1,395000,6,89,3565,9
7929,46,M,22,1,737000,12,211,24344,10
7930,51,F,16,1,393000,6,34,15050,3
7931,36,M,16,1,481000,6,187,14803,10
7932,56,M,16,1,861000,6,49,3884,10
7933,60,M,16,1,193000,6,66,22645,5
7934,32,F,22,1,233000,12,79,21300,10
7935,52,F,22,1,362000,12,34,22953,1
7936,29,F,16,1,248000,6,0,1340,2
7937,35,F,16,1,767000,6,76,2733,6
7938,51,M,22,1,417000,12,141,14564,4
7939,38,M,16,1,896000,6,20,24587,4
7940,28,F,22,1,175000,12,150,16491,3
7941,35,F,16,1,812000,6,0,1140,8
7942,40,M,22,1,135000,12,180,6504,7
7943,46,F,16,1,662000,6,6,19753,5
7944,40,M,22,1,785000,12,232,10803,1
7945,45,F,16,1,585000,6,21,5532,1
7946,42,M,16,1,151000,6,36,13317,2
7947,55,M,16,1,850000,6,123,13195,6
7948,54,M,22,1,475000,12,211,18720,2
7949,34,M,16,1,606000,6,0,17312,2
7950,48,M,16,1,887000,6,103,13387,3
7951,49,F,16,1,574000,6,170,22302,7
7952,30,F,22,1,666000,12,208,13463,10
7953,41,M,22,1,400000,12,262,6045,3
7954,57,M,22,1,758000,12,175,5436,2
7955,29,F,16,1,531000,6,0,5164,10
7956,49,F,16,1,639000,6,0,24988,4
7957,37,F,22,1,698000,12,116,18759,7
7958,47,F,16,1,969000,6,57,19223,5
7959,47,M,22,1,299000,12,216,11777,4
7960,58,M,22,1,301000,12,138,16146,4
7961,39,M,22,1,253000,12,15,3529,8
7962,40,F,22,1,991000,12,14,7146,3
7963,44,M,16,1,562000,6,134,7410,9
7964,33,F,22,1,647000,12,86,2285,6
7965,45,M,22,1,799000,12,40,2894,7
7966,49,M,16,1,407000,6,70,16312,1
7967,45,F,22,1,155000,12,192,2505,2
7968,35,M,16,1,867000,6,147,24878,3
7969,54,M,22,1,663000,12,187,16734,5
7970,40,M,16,1,159000,6,149,21765,2
7971,35,M,16,1,141000,6,0,9191,3
7972,59,F,22,1,959000,12,179,18785,7
7973,45,M,22,1,118000,12,80,2909,9
7974,29,M,22,1,115000,12,167,2957,10
7975,41,M,16,1,634000,6,86,20444,1
7976,59,M,16,1,423000,6,0,14151,8
7977,53,F,22,1,779000,12,111,11239,5
7978,33,F,16,1,948000,6,0,21787,8
7979,49,M,22,1,950000,12,56,24639,7
7980,42,F,16,1,629000,6,7,8900,10
7981,47,F,22,1,476000,12,35,19381,5
7982,28,F,16,1,779000,6,0,6917,4
7983,26,M,16,1,758000,6,0,20131,6
7984,49,M,16,1,760000,6,171,18212,10
7985,38,M,16,1,957000,6,0,6820,3
7986,40,M,22,1,956000,12,206,24193,10
7987,26,M,22,1,699000,12,131,4976,2
7988,44,M,16,1,390000,6,118,3543,4
7989,59,M,22,1,364000,12,181,1833,2
7990,37,F,22,1,836000,12,69,17990,8
7991,53,M,22,1,750000,12,19,16348,1
7992,31,F,22,1,811000,12,152,9501,3
7993,33,F,16,1,128000,6,51,2624,7
7994,40,M,22,1,402000,12,230,23138,8
7995,42,M,22,1,253000,12,98,5923,10
7996,54,F,16,1,810000,6,63,16031,5
7997,43,M,16,1,294000,6,7,21145,7
7998,51,M,22,1,900000,12,56,7085,4
7999,50,F,22,1,231000,12,111,4306,3
8000,53,F,22,1,764000,12,67,6545,2
8001,34,M,16,1,789000,6,107,13347,1
8002,52,M,16,1,913000,6,0,18544,4
8003,35,F,16,1,566000,6,142,14861,9
8004,29,M,16,1,373000,6,53,1745,7
8005,51,M,22,1,476000,12,126,22903,10
8006,45,F,22,1,842000,12,49,6414,2
8007,38,F,16,1,123000,6,0,6371,3
8008,25,F,22,1,274000,12,106,5693,9
8009,25,M,22,1,194000,12,251,24945,9
8010,53,F,22,1,393000,12,48,3177,9
8011,49,M,22,1,477000,12,234,10904,10
8012,33,F,16,1,894000,6,0,17652,4
8013,53,M,22,1,268000,12,143,4418,1
8014,57,M,16,1,170000,6,0,11256,8
8015,48,F,16,1,817000,6,110,6697,9
8016,52,M,16,1,334000,6,23,20611,7
8017,26,M,16,1,963000,6,0,21264,8
8018,30,M,16,1,528000,6,188,21642,1
8019,40,F,22,1,781000,12,63,11237,10
8020,54,M,16,1,383000,6,191,2444,7
8021,46,M,16,1,127000,6,162,9551,9
8022,42,F,16,1,312000,6,11,22464,4
8023,25,M,22,1,174000,12,51,12895,9
8024,60,M,16,1,919000,6,0,15361,9
8025,32,M,16,1,938000,6,64,6386,9
8026,59,M,16,1,540000,6,143,6476,2
8027,36,F,22,1,753000,12,24,18703,6
8028,45,M,22,1,347000,12,240,10607,1
8029,46,F,22,1,399000,12,237,5066,5
8030,42,M,16,1,611000,6,108,11448,4
8031,56,F,16,1,525000,6,180,12945,2
8032,48,F,22,1,270000,12,100,13782,4
8033,42,F,22,1,587000,12,145,2966,3
8034,45,M,22,1,345000,12,40,11817,7
8035,55,F,16,1,128000,6,80,18707,5
8036,45,M,22,1,859000,12,94,22427,5
8037,28,F,22,1,709000,12,228,4730,2
8038,52,M,22,1,863000,12,102,16672,9
8039,25,M,16,1,932000,6,72,15423,5
8040,49,M,16,1,632000,6,73,14805,4
8041,40,M,16,1,266000,6,107,10611,7
8042,59,M,16,1,338000,6,13,23864,9
8043,51,F,22,1,224000,12,118,9196,7
8044,47,F,22,1,923000,12,196,21425,8
8045,32,M,16,1,249000,6,14,7425,7
8046,26,M,16,1,417000,6,0,3306,1
8047,35,F,16,1,862000,6,186,17468,6
8048,53,M,22,1,616000,12,113,13207,9
8049,60,F,22,1,368000,12,164,21730,3
8050,40,F,22,1,668000,12,91,20377,6
8051,59,F,16,1,617000,6,0,23064,10
8052,56,F,16,1,101000,6,147,12221,6
8053,55,M,22,1,372000,12,171,14963,5
8054,44,M,22,1,560000,12,15,15218,6
8055,33,F,22,1,256000,12,122,11276,8
8056,39,M,16,1,480000,6,113,10517,10
8057,34,M,22,1,472000,12,114,24338,2
8058,54,M,22,1,734000,12,222,13252,10
8059,38,M,16,1,411000,6,9,4769,8
8060,39,M,22,1,417000,12,211,9754,3
8061,50,M,22,1,839000,12,161,6753,4
8062,30,M,16,1,399000,6,51,22552,9
8063,51,M,22,1,830000,12,210,8386,6
8064,56,F,22,1,974000,12,254,14106,1
8065,36,M,22,1,836000,12,123,2298,2
8066,33,M,22,1,400000,12,6,14149,6
8067,44,M,22,1,529000,12,222,8407,7
8068,60,F,22,1,958000,12,247,16945,10
8069,60,M,16,1,912000,6,55,2966,8
8070,29,M,22,1,699000,12,47,17115,7
8071,36,M,16,1,236000,6,15,24128,3
8072,26,M,22,1,692000,12,17,24936,7
8073,26,M,16,1,981000,6,0,16645,7
8074,55,M,16,1,563000,6,43,4127,9
8075,55,F,22,1,542000,12,224,14091,2
8076,55,M,22,1,871000,12,58,1365,3
8077,49,M,16,1,315000,6,54,24420,3
8078,34,M,16,1,110000,6,59,15159,10
8079,33,M,22,1,768000,12,128,21950,1
8080,53,M,16,1,115000,6,137,18640,10
8081,55,M,22,1,727000,12,196,17327,9
8082,28,M,22,1,781000,12,61,16907,9
8083,44,F,16,1,799000,6,65,18253,5
8084,40,F,22,1,149000,12,17,1476,1
8085,27,M,22,1,642000,12,78,15602,2
8086,54,M,22,1,257000,12,110,16382,7
8087,57,F,22,1,201000,12,180,16244,10
8088,30,M,22,1,456000,12,116,2658,2
8089,43,M,22,1,837000,12,159,4980,9
8090,28,F,22,1,925000,12,123,12583,9
8091,36,M,16,1,852000,6,137,5590,6
8092,56,F,16,1,212000,6,118,18062,2
8093,55,F,22,1,919000,12,87,9430,4
8094,55,F,22,1,859000,12,85,11221,6
8095,54,M,22,1,360000,12,70,10606,1
8096,37,F,22,1,899000,12,99,18195,3
8097,47,M,16,1,174000,6,38,11330,3
8098,29,F,16,1,740000,6,0,4500,1
8099,41,F,16,1,239000,6,0,7731,10
8100,35,M,16,1,265000,6,163,12856,10
8101,32,F,16,1,497000,6,0,6954,1
8102,47,F,22,1,522000,12,51,15141,1
8103,52,M,22,1,179000,12,85,22648,7
8104,36,F,16,1,283000,6,158,24976,2
8105,26,F,16,1,526000,6,6,1029,1
8106,47,F,16,1,913000,6,0,11700,7
8107,57,M,22,1,205000,12,18,15739,9
8108,58,M,16,1,633000,6,136,2652,10
8109,48,F,22,1,618000,12,70,12131,2
8110,39,M,16,1,259000,6,0,20178,6
8111,32,F,22,1,969000,12,142,2767,3
8112,58,M,22,1,648000,12,95,1454,3
8113,54,F,16,1,176000,6,167,23169,8
8114,53,M,16,1,591000,6,12,4329,8
8115,31,F,16,1,745000,6,96,15989,5
8116,46,F,22,1,955000,12,90,12211,5
8117,40,F,16,1,777000,6,168,22589,6
8118,34,M,22,1,849000,12,197,16656,2
8119,41,M,22,1,501000,12,151,10217,6
8120,50,M,16,1,445000,6,21,21187,9
8121,43,F,22,1,845000,12,250,23673,7
8122,55,M,16,1,267000,6,0,8638,4
8123,40,M,16,1,939000,6,0,19255,4
8124,30,F,22,1,287000,12,254,4393,9
8125,37,F,22,1,255000,12,10,20727,5
8126,49,F,16,1,730000,6,137,8274,3
8127,34,F,16,1,479000,6,49,24602,2
8128,40,F,16,1,654000,6,0,17082,4
8129,40,M,22,1,320000,12,104,13587,10
8130,52,M,22,1,651000,12,173,17649,4
8131,35,F,22,1,352000,12,251,23036,3
8132,27,M,22,1,500000,12,175,6505,2
8133,38,F,16,1,856000,6,0,1742,6
8134,51,F,22,1,278000,12,2,21311,2
8135,40,M,16,1,359000,6,75,1795,6
8136,54,M,16,1,852000,6,101,14427,3
8137,50,M,22,1,333000,12,250,3211,10
8138,34,M,22,1,734000,12,67,21275,4
8139,39,M,22,1,162000,12,25,22618,7
8140,28,M,22,1,564000,12,218,8668,9
8141,46,M,16,1,350000,6,82,11286,7
8142,37,M,16,1,125000,6,153,19577,9
8143,42,M,22,1,562000,12,34,20808,10
8144,56,M,22,1,930000,12,13,23493,9
8145,51,M,16,1,381000,6,31,7095,5
8146,50,F,16,1,472000,6,109,16025,4
8147,47,M,16,1,628000,6,157,4985,7
8148,57,F,16,1,139000,6,129,19447,4
8149,57,F,22,1,523000,12,144,19879,5
8150,31,F,22,1,225000,12,78,5488,10
8151,40,M,22,1,233000,12,263,18245,10
8152,39,F,22,1,621000,12,72,13026,8
8153,58,M,22,1,811000,12,206,1199,8
8154,59,M,22,1,268000,12,88,2373,6
8155,46,F,22,1,921000,12,200,9301,7
8156,29,F,16,1,323000,6,122,24469,5
8157,38,M,22,1,182000,12,46,21840,9
8158,36,M,22,1,865000,12,174,3867,3
8159,40,M,22,1,340000,12,38,6553,10
8160,51,F,22,1,724000,12,177,13355,8
8161,50,M,16,1,645000,6,26,2576,8
8162,35,M,16,1,331000,6,105,15707,8
8163,56,M,16,1,401000,6,165,19113,7
8164,55,F,16,1,120000,6,7,12865,1
8165,53,M,16,1,485000,6,0,6533,5
8166,58,F,16,1,109000,6,0,1702,9
8167,38,F,16,1,363000,6,0,11515,1
8168,27,F,16,1,904000,6,83,4301,5
8169,37,F,16,1,324000,6,75,1349,4
8170,32,F,22,1,502000,12,247,12556,1
8171,34,M,22,1,625000,12,55,16238,9
8172,44,M,22,1,458000,12,188,10456,10
8173,33,F,22,1,746000,12,95,13909,10
8174,51,M,16,1,449000,6,0,15116,5
8175,36,F,16,1,117000,6,170,10487,3
8176,36,M,16,1,271000,6,52,20008,4
8177,44,F,22,1,237000,12,202,7255,5
8178,36,F,22,1,484000,12,37,11053,6
8179,25,M,16,1,962000,6,89,11552,6
8180,31,F,16,1,523000,6,0,19418,3
8181,47,F,22,1,904000,12,172,22643,4
8182,55,M,16,1,977000,6,180,6944,6
8183,54,M,22,1,485000,12,82,13234,10
8184,57,M,22,1,396000,12,120,15149,8
8185,59,F,22,1,761000,12,151,16414,2
8186,30,F,16,1,389000,6,105,17002,5
8187,26,M,16,1,413000,6,59,13802,4
8188,41,M,22,1,795000,12,24,14651,6
8189,60,F,22,1,267000,12,84,16555,1
8190,32,F,16,1,993000,6,12,24269,6
8191,56,F,22,1,239000,12,238,16091,1
8192,35,M,16,1,665000,6,181,21637,1
8193,48,M,22,1,194000,12,31,6289,9
8194,38,M,22,1,355000,12,106,17124,10
8195,42,M,16,1,448000,6,23,20827,7
8196,47,M,22,1,328000,12,114,17097,4
